,message_count,group_type,has_media,has_url,has_emoji,message_length,hour,day,response_rate
252,10.0,1.0,1.0,0.0,0.0,0.0,21.0,4.0,0.1111111111111111
253,2.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0
254,17.0,1.0,1.0,0.0,0.0,0.0,8.0,5.0,0.2222222222222222
255,6.0,1.0,0.0,0.0,0.0,127.0,12.0,5.0,0.037037037037037035
256,1.0,1.0,1.0,0.0,0.0,0.0,15.0,5.0,0.0
257,3.0,1.0,1.0,0.0,0.0,0.0,17.0,5.0,0.0
258,2.0,1.0,1.0,0.0,0.0,0.0,18.0,5.0,0.018518518518518517
259,3.0,1.0,0.0,0.0,0.0,36.0,20.0,5.0,0.018518518518518517
260,4.0,1.0,0.0,0.0,0.0,68.0,16.0,6.0,0.0
261,6.0,1.0,0.0,0.0,1.0,54.0,8.0,2.0,0.018518518518518517
262,15.0,1.0,1.0,0.0,0.0,0.0,11.0,2.0,0.018518518518518517
263,6.0,1.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0
264,8.0,1.0,1.0,0.0,0.0,0.0,16.0,2.0,0.0
265,12.0,1.0,0.0,0.0,1.0,28.0,17.0,2.0,0.05555555555555555
266,1.0,1.0,0.0,0.0,1.0,21.0,6.0,2.0,0.0
267,5.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.037037037037037035
268,2.0,1.0,0.0,0.0,1.0,42.0,12.0,2.0,0.018518518518518517
269,2.0,1.0,1.0,0.0,0.0,0.0,15.0,2.0,0.0
270,5.0,1.0,0.0,0.0,0.0,73.0,18.0,2.0,0.037037037037037035
271,5.0,1.0,1.0,0.0,0.0,0.0,21.0,2.0,0.0
272,1.0,1.0,0.0,0.0,0.0,35.0,22.0,2.0,0.0
273,1.0,1.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0
274,2.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0
275,4.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.037037037037037035
276,1.0,1.0,1.0,0.0,0.0,0.0,12.0,5.0,0.0
277,5.0,1.0,1.0,0.0,0.0,0.0,19.0,5.0,0.0
278,20.0,1.0,1.0,0.0,0.0,0.0,23.0,5.0,0.018518518518518517
279,4.0,1.0,0.0,0.0,1.0,3.0,6.0,0.0,0.018518518518518517
280,16.0,1.0,0.0,0.0,0.0,103.0,11.0,0.0,0.2222222222222222
281,7.0,1.0,0.0,0.0,1.0,58.0,18.0,0.0,0.09259259259259259
282,3.0,1.0,1.0,0.0,0.0,0.0,21.0,0.0,0.018518518518518517
283,13.0,1.0,0.0,0.0,1.0,3.0,7.0,3.0,0.037037037037037035
284,1.0,1.0,0.0,0.0,0.0,415.0,11.0,3.0,0.0
285,4.0,1.0,0.0,0.0,1.0,229.0,18.0,3.0,0.018518518518518517
286,2.0,1.0,1.0,0.0,0.0,0.0,21.0,3.0,0.0
287,2.0,1.0,1.0,0.0,0.0,0.0,23.0,3.0,0.0
288,1.0,1.0,0.0,0.0,1.0,99.0,5.0,5.0,0.0
289,8.0,1.0,1.0,0.0,0.0,0.0,10.0,5.0,0.05555555555555555
290,4.0,1.0,0.0,0.0,1.0,72.0,17.0,5.0,0.018518518518518517
291,2.0,1.0,0.0,0.0,1.0,1.0,19.0,5.0,0.018518518518518517
292,5.0,1.0,0.0,0.0,1.0,3.0,7.0,1.0,0.05555555555555555
293,1.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0
294,1.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,0.0
295,1.0,1.0,0.0,0.0,1.0,25.0,5.0,4.0,0.0
296,2.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,0.0
297,2.0,1.0,1.0,0.0,0.0,0.0,9.0,4.0,0.018518518518518517
298,1.0,1.0,1.0,0.0,0.0,0.0,12.0,4.0,0.0
299,4.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,0.018518518518518517
300,11.0,1.0,1.0,0.0,0.0,0.0,19.0,4.0,0.07407407407407407
301,1.0,1.0,0.0,0.0,0.0,39.0,23.0,4.0,0.0
302,2.0,1.0,0.0,0.0,0.0,24.0,6.0,6.0,0.0
303,3.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,0.018518518518518517
304,20.0,1.0,0.0,0.0,0.0,22.0,11.0,6.0,0.018518518518518517
305,7.0,1.0,1.0,0.0,0.0,0.0,22.0,6.0,0.0
306,1.0,1.0,0.0,0.0,0.0,17.0,5.0,2.0,0.0
307,2.0,1.0,0.0,1.0,0.0,109.0,11.0,2.0,0.0
308,2.0,1.0,0.0,0.0,0.0,19.0,12.0,2.0,0.0
309,3.0,1.0,0.0,0.0,0.0,3.0,20.0,2.0,0.0
310,10.0,1.0,1.0,0.0,0.0,0.0,22.0,2.0,0.018518518518518517
311,2.0,1.0,0.0,0.0,0.0,22.0,10.0,4.0,0.018518518518518517
312,6.0,1.0,0.0,0.0,1.0,21.0,11.0,4.0,0.09259259259259259
313,12.0,1.0,1.0,0.0,0.0,0.0,15.0,4.0,0.07407407407407407
314,3.0,1.0,1.0,0.0,0.0,0.0,19.0,4.0,0.018518518518518517
315,2.0,1.0,1.0,0.0,0.0,0.0,23.0,4.0,0.018518518518518517
316,5.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,0.05555555555555555
317,4.0,1.0,0.0,0.0,0.0,14.0,15.0,4.0,0.0
318,3.0,1.0,0.0,1.0,0.0,129.0,16.0,4.0,0.0
319,3.0,1.0,0.0,0.0,1.0,211.0,20.0,4.0,0.037037037037037035
320,7.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0
321,1.0,1.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0
322,1.0,1.0,0.0,0.0,0.0,20.0,12.0,5.0,0.0
323,2.0,1.0,0.0,0.0,0.0,89.0,14.0,5.0,0.0
324,2.0,1.0,0.0,0.0,1.0,69.0,20.0,5.0,0.018518518518518517
325,1.0,1.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0
326,2.0,1.0,1.0,0.0,0.0,0.0,10.0,6.0,0.0
327,5.0,1.0,1.0,0.0,0.0,0.0,18.0,6.0,0.0
328,4.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.018518518518518517
329,6.0,1.0,0.0,0.0,1.0,328.0,10.0,0.0,0.0
330,3.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.018518518518518517
331,3.0,1.0,0.0,0.0,0.0,31.0,16.0,0.0,0.0
332,2.0,1.0,0.0,0.0,0.0,143.0,20.0,0.0,0.0
333,1.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0
334,3.0,1.0,0.0,0.0,1.0,16.0,6.0,1.0,0.018518518518518517
335,24.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.16666666666666666
336,10.0,1.0,1.0,0.0,0.0,0.0,16.0,1.0,0.037037037037037035
337,10.0,1.0,0.0,0.0,0.0,233.0,21.0,1.0,0.0
338,1.0,1.0,0.0,0.0,0.0,62.0,5.0,2.0,0.0
339,15.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,0.14814814814814814
